id,year,state_name,state_code,district_name,district_code,region,population_group,no_of_offices,no_of_accounts,deposit_amount
4972,2021,Kerala,32,Kollam,559,Southern Region,Rural,4,46,232
4973,2021,Kerala,32,Kollam,559,Southern Region,Semi-urban,303,4470,26417
4974,2021,Kerala,32,Kollam,559,Southern Region,Urban,105,1174,10053
4975,2021,Kerala,32,Kottayam,560,Southern Region,Rural,30,211,1982
4976,2021,Kerala,32,Kottayam,560,Southern Region,Semi-urban,508,4839,44623
4977,2021,Kerala,32,Kozhikode,561,Southern Region,Rural,6,41,190
4978,2021,Kerala,32,Kozhikode,561,Southern Region,Semi-urban,267,3902,15725
4979,2021,Kerala,32,Kozhikode,561,Southern Region,Urban,218,2009,17997
4980,2021,Kerala,32,Malappuram,562,Southern Region,Semi-urban,470,6373,28602
4981,2021,Kerala,32,Malappuram,562,Southern Region,Urban,38,430,2149
4982,2021,Kerala,32,Palakkad,563,Southern Region,Rural,35,271,904
4983,2021,Kerala,32,Palakkad,563,Southern Region,Semi-urban,365,4523,18106
4984,2021,Kerala,32,Palakkad,563,Southern Region,Urban,101,981,10120
4985,2021,Kerala,32,Pathanamthitta,564,Southern Region,Rural,9,56,753
4986,2021,Kerala,32,Pathanamthitta,564,Southern Region,Semi-urban,381,3774,47783
4987,2021,Kerala,32,Thiruvananthapuram,565,Southern Region,Rural,7,93,228
4988,2021,Kerala,32,Thiruvananthapuram,565,Southern Region,Semi-urban,355,4781,21075
4989,2021,Kerala,32,Thiruvananthapuram,565,Southern Region,Urban,422,3858,67563
4990,2021,Kerala,32,Thrissur,566,Southern Region,Rural,152,1179,6759
4991,2021,Kerala,32,Thrissur,566,Southern Region,Semi-urban,451,5219,40503
4992,2021,Kerala,32,Thrissur,566,Southern Region,Urban,188,1941,24637
4993,2021,Kerala,32,Wayanad,567,Southern Region,Rural,7,50,102
4994,2021,Kerala,32,Wayanad,567,Southern Region,Semi-urban,141,1494,4274
5147,2021,Madhya Pradesh,23,Agar Malwa,667,Central Region,Semi-urban,34,665,914
5148,2021,Madhya Pradesh,23,Alirajpur,639,Central Region,Rural,15,339,325
5149,2021,Madhya Pradesh,23,Alirajpur,639,Central Region,Semi-urban,19,540,947
5150,2021,Madhya Pradesh,23,Anuppur,390,Central Region,Rural,28,570,1436
5151,2021,Madhya Pradesh,23,Anuppur,390,Central Region,Semi-urban,30,536,2674
5152,2021,Madhya Pradesh,23,Ashoknagar,391,Central Region,Rural,27,347,369
5153,2021,Madhya Pradesh,23,Ashoknagar,391,Central Region,Semi-urban,45,727,1727
5154,2021,Madhya Pradesh,23,Balaghat,392,Central Region,Rural,60,1283,1569
5155,2021,Madhya Pradesh,23,Balaghat,392,Central Region,Semi-urban,49,1150,3330
5156,2021,Madhya Pradesh,23,Barwani,393,Central Region,Rural,32,611,589
5157,2021,Madhya Pradesh,23,Barwani,393,Central Region,Semi-urban,71,1147,2484
5158,2021,Madhya Pradesh,23,Betul,394,Central Region,Rural,64,1171,2429
5159,2021,Madhya Pradesh,23,Betul,394,Central Region,Semi-urban,42,650,2327
5160,2021,Madhya Pradesh,23,Betul,394,Central Region,Urban,42,472,2373
5161,2021,Madhya Pradesh,23,Bhind,395,Central Region,Rural,26,362,497
5162,2021,Madhya Pradesh,23,Bhind,395,Central Region,Semi-urban,32,876,1601
5163,2021,Madhya Pradesh,23,Bhind,395,Central Region,Urban,21,555,1968
5164,2021,Madhya Pradesh,23,Bhopal,396,Central Region,Rural,55,466,878
5165,2021,Madhya Pradesh,23,Bhopal,396,Central Region,Semi-urban,8,164,296
5166,2021,Madhya Pradesh,23,Bhopal,396,Central Region,Metropolitan,509,5618,91414
5167,2021,Madhya Pradesh,23,Burhanpur,397,Central Region,Rural,22,310,457
5168,2021,Madhya Pradesh,23,Burhanpur,397,Central Region,Semi-urban,10,171,605
5169,2021,Madhya Pradesh,23,Burhanpur,397,Central Region,Urban,32,502,1906
5170,2021,Madhya Pradesh,23,Chhatarpur,398,Central Region,Rural,48,457,909
5171,2021,Madhya Pradesh,23,Chhatarpur,398,Central Region,Semi-urban,43,1433,2830
5172,2021,Madhya Pradesh,23,Chhatarpur,398,Central Region,Urban,36,605,2943
5173,2021,Madhya Pradesh,23,Chhindwara,399,Central Region,Rural,87,1304,2613
5174,2021,Madhya Pradesh,23,Chhindwara,399,Central Region,Semi-urban,69,1345,3517
5175,2021,Madhya Pradesh,23,Chhindwara,399,Central Region,Urban,54,722,3653
5176,2021,Madhya Pradesh,23,Damoh,400,Central Region,Rural,41,810,836
5177,2021,Madhya Pradesh,23,Damoh,400,Central Region,Semi-urban,14,510,753
5178,2021,Madhya Pradesh,23,Damoh,400,Central Region,Urban,27,525,2044
5179,2021,Madhya Pradesh,23,Datia,401,Central Region,Rural,24,295,388
5180,2021,Madhya Pradesh,23,Datia,401,Central Region,Semi-urban,12,312,611
5181,2021,Madhya Pradesh,23,Datia,401,Central Region,Urban,23,368,1447
5182,2021,Madhya Pradesh,23,Dewas,402,Central Region,Rural,65,905,1248
5183,2021,Madhya Pradesh,23,Dewas,402,Central Region,Semi-urban,44,848,1475
5184,2021,Madhya Pradesh,23,Dewas,402,Central Region,Urban,51,749,3497
5185,2021,Madhya Pradesh,23,Dhar,403,Central Region,Rural,117,1591,2459
5186,2021,Madhya Pradesh,23,Dhar,403,Central Region,Semi-urban,98,1549,4106
5187,2021,Madhya Pradesh,23,Dhar,403,Central Region,Urban,28,427,1767
5188,2021,Madhya Pradesh,23,Dindori,404,Central Region,Rural,17,520,459
5189,2021,Madhya Pradesh,23,Dindori,404,Central Region,Semi-urban,24,451,835
5190,2021,Madhya Pradesh,23,East Nimar,405,Central Region,Rural,57,1044,1123
5191,2021,Madhya Pradesh,23,East Nimar,405,Central Region,Semi-urban,18,259,375
5192,2021,Madhya Pradesh,23,East Nimar,405,Central Region,Urban,46,574,2967
5193,2021,Madhya Pradesh,23,Guna,406,Central Region,Rural,39,503,562
5194,2021,Madhya Pradesh,23,Guna,406,Central Region,Semi-urban,25,615,900
5195,2021,Madhya Pradesh,23,Guna,406,Central Region,Urban,33,582,2672
5196,2021,Madhya Pradesh,23,Gwalior,407,Central Region,Rural,45,578,1143
5197,2021,Madhya Pradesh,23,Gwalior,407,Central Region,Semi-urban,37,585,1424
5198,2021,Madhya Pradesh,23,Gwalior,407,Central Region,Metropolitan,197,2638,22575
5199,2021,Madhya Pradesh,23,Harda,408,Central Region,Rural,34,227,366
5200,2021,Madhya Pradesh,23,Harda,408,Central Region,Semi-urban,48,609,1958
5201,2021,Madhya Pradesh,23,Hoshangabad,409,Central Region,Rural,68,587,990
5202,2021,Madhya Pradesh,23,Hoshangabad,409,Central Region,Semi-urban,94,1277,4430
5203,2021,Madhya Pradesh,23,Hoshangabad,409,Central Region,Urban,45,458,2348
5204,2021,Madhya Pradesh,23,Indore,410,Central Region,Rural,89,714,2510
5205,2021,Madhya Pradesh,23,Indore,410,Central Region,Semi-urban,58,577,2137
5206,2021,Madhya Pradesh,23,Indore,410,Central Region,Urban,24,337,2119
5207,2021,Madhya Pradesh,23,Indore,410,Central Region,Metropolitan,561,6351,63749
5208,2021,Madhya Pradesh,23,Jabalpur,411,Central Region,Rural,61,954,1797
5209,2021,Madhya Pradesh,23,Jabalpur,411,Central Region,Semi-urban,49,790,1841
5210,2021,Madhya Pradesh,23,Jabalpur,411,Central Region,Metropolitan,245,2945,28046
5211,2021,Madhya Pradesh,23,Jhabua,412,Central Region,Rural,25,493,404
5212,2021,Madhya Pradesh,23,Jhabua,412,Central Region,Semi-urban,40,972,1702
5213,2021,Madhya Pradesh,23,Katni,413,Central Region,Rural,51,1110,2126
5214,2021,Madhya Pradesh,23,Katni,413,Central Region,Semi-urban,7,185,420
5215,2021,Madhya Pradesh,23,Katni,413,Central Region,Urban,54,630,3717
5216,2021,Madhya Pradesh,23,Mandla,415,Central Region,Rural,33,689,931
5217,2021,Madhya Pradesh,23,Mandla,415,Central Region,Semi-urban,43,737,2389
5218,2021,Madhya Pradesh,23,Mandsaur,416,Central Region,Rural,42,544,727
5219,2021,Madhya Pradesh,23,Mandsaur,416,Central Region,Semi-urban,43,819,1311
5220,2021,Madhya Pradesh,23,Mandsaur,416,Central Region,Urban,42,638,2672
5221,2021,Madhya Pradesh,23,Morena,417,Central Region,Rural,27,440,380
5222,2021,Madhya Pradesh,23,Morena,417,Central Region,Semi-urban,39,1176,2081
5223,2021,Madhya Pradesh,23,Morena,417,Central Region,Urban,25,588,2303
5224,2021,Madhya Pradesh,23,Narsinghpur,418,Central Region,Rural,48,678,1088
5225,2021,Madhya Pradesh,23,Narsinghpur,418,Central Region,Semi-urban,81,1038,3384
5226,2021,Madhya Pradesh,23,Neemuch,419,Central Region,Rural,32,361,747
5227,2021,Madhya Pradesh,23,Neemuch,419,Central Region,Semi-urban,25,523,893
5228,2021,Madhya Pradesh,23,Neemuch,419,Central Region,Urban,34,437,2086
5229,2021,Madhya Pradesh,23,Niwari,722,Central Region,Rural,14,196,336
5230,2021,Madhya Pradesh,23,Niwari,722,Central Region,Semi-urban,14,288,853
5231,2021,Madhya Pradesh,23,Panna,420,Central Region,Rural,31,631,741
5232,2021,Madhya Pradesh,23,Panna,420,Central Region,Semi-urban,34,806,1988
5233,2021,Madhya Pradesh,23,Raisen,421,Central Region,Rural,54,588,732
5234,2021,Madhya Pradesh,23,Raisen,421,Central Region,Semi-urban,99,1424,3060
5235,2021,Madhya Pradesh,23,Rajgarh,422,Central Region,Rural,47,799,786
5236,2021,Madhya Pradesh,23,Rajgarh,422,Central Region,Semi-urban,81,1526,2683
5237,2021,Madhya Pradesh,23,Ratlam,423,Central Region,Rural,57,751,794
5238,2021,Madhya Pradesh,23,Ratlam,423,Central Region,Semi-urban,38,777,1384
5239,2021,Madhya Pradesh,23,Ratlam,423,Central Region,Urban,67,852,4513
5240,2021,Madhya Pradesh,23,Rewa,424,Central Region,Rural,69,1283,2677
5241,2021,Madhya Pradesh,23,Rewa,424,Central Region,Semi-urban,37,999,2338
5242,2021,Madhya Pradesh,23,Rewa,424,Central Region,Urban,69,1019,6951
5243,2021,Madhya Pradesh,23,Sagar,425,Central Region,Rural,65,995,1485
5244,2021,Madhya Pradesh,23,Sagar,425,Central Region,Semi-urban,84,1781,3538
5245,2021,Madhya Pradesh,23,Sagar,425,Central Region,Urban,72,1049,6926
5246,2021,Madhya Pradesh,23,Satna,426,Central Region,Rural,88,1279,2466
5247,2021,Madhya Pradesh,23,Satna,426,Central Region,Semi-urban,48,988,2992
5248,2021,Madhya Pradesh,23,Satna,426,Central Region,Urban,61,840,5560
5249,2021,Madhya Pradesh,23,Sehore,427,Central Region,Rural,67,758,928
5250,2021,Madhya Pradesh,23,Sehore,427,Central Region,Semi-urban,58,823,1613
5251,2021,Madhya Pradesh,23,Sehore,427,Central Region,Urban,36,432,1640
5252,2021,Madhya Pradesh,23,Seoni,428,Central Region,Rural,48,1020,1349
5253,2021,Madhya Pradesh,23,Seoni,428,Central Region,Semi-urban,12,395,635
5254,2021,Madhya Pradesh,23,Seoni,428,Central Region,Urban,30,464,2132
5255,2021,Madhya Pradesh,23,Shahdol,429,Central Region,Rural,25,586,823
5256,2021,Madhya Pradesh,23,Shahdol,429,Central Region,Semi-urban,56,1061,4136
5257,2021,Madhya Pradesh,23,Shajapur,430,Central Region,Rural,47,624,761
5258,2021,Madhya Pradesh,23,Shajapur,430,Central Region,Semi-urban,53,840,1863
5259,2021,Madhya Pradesh,23,Sheopur,431,Central Region,Rural,9,193,160
5260,2021,Madhya Pradesh,23,Sheopur,431,Central Region,Semi-urban,20,616,986
5261,2021,Madhya Pradesh,23,Shivpuri,432,Central Region,Rural,39,790,798
5262,2021,Madhya Pradesh,23,Shivpuri,432,Central Region,Semi-urban,26,859,1349
5263,2021,Madhya Pradesh,23,Shivpuri,432,Central Region,Urban,32,539,2435
5264,2021,Madhya Pradesh,23,Sidhi,433,Central Region,Rural,32,642,1062
5265,2021,Madhya Pradesh,23,Sidhi,433,Central Region,Semi-urban,32,833,2432
5266,2021,Madhya Pradesh,23,Singrauli,638,Central Region,Rural,39,979,1697
5267,2021,Madhya Pradesh,23,Singrauli,638,Central Region,Urban,39,552,8040
5268,2021,Madhya Pradesh,23,Tikamgarh,434,Central Region,Rural,29,523,715
5269,2021,Madhya Pradesh,23,Tikamgarh,434,Central Region,Semi-urban,34,807,2368
5270,2021,Madhya Pradesh,23,Ujjain,435,Central Region,Rural,67,920,1176
5271,2021,Madhya Pradesh,23,Ujjain,435,Central Region,Semi-urban,46,817,1538
5272,2021,Madhya Pradesh,23,Ujjain,435,Central Region,Urban,132,1730,10294
5273,2021,Madhya Pradesh,23,Umaria,436,Central Region,Rural,16,414,941
5274,2021,Madhya Pradesh,23,Umaria,436,Central Region,Semi-urban,23,467,1760
5275,2021,Madhya Pradesh,23,Vidisha,437,Central Region,Rural,51,619,700
5276,2021,Madhya Pradesh,23,Vidisha,437,Central Region,Semi-urban,45,862,1557
5277,2021,Madhya Pradesh,23,Vidisha,437,Central Region,Urban,41,497,2281
5278,2021,Madhya Pradesh,23,Khargone,414,Central Region,Rural,76,1156,1215
5279,2021,Madhya Pradesh,23,Khargone,414,Central Region,Semi-urban,55,1015,2211
5395,2021,Maharashtra,27,Beed,470,Western Region,Semi-urban,58,1513,4735
5396,2021,Maharashtra,27,Beed,470,Western Region,Urban,32,550,3149
5397,2021,Maharashtra,27,Buldhana,472,Western Region,Rural,70,946,1473
5398,2021,Maharashtra,27,Buldhana,472,Western Region,Semi-urban,130,2360,9674
5399,2021,Maharashtra,27,Chandrapur,473,Western Region,Rural,86,1089,2702
5400,2021,Maharashtra,27,Chandrapur,473,Western Region,Semi-urban,84,1212,5736
5401,2021,Maharashtra,27,Chandrapur,473,Western Region,Urban,51,667,6382
5402,2021,Maharashtra,27,Dhule,474,Western Region,Rural,46,907,1342
5403,2021,Maharashtra,27,Dhule,474,Western Region,Semi-urban,40,942,2622
5404,2021,Maharashtra,27,Dhule,474,Western Region,Urban,53,802,5756
5405,2021,Maharashtra,27,Gadchiroli,475,Western Region,Rural,37,558,871
5406,2021,Maharashtra,27,Gadchiroli,475,Western Region,Semi-urban,35,554,3237
5407,2021,Maharashtra,27,Gondia,476,Western Region,Rural,54,893,1421
5408,2021,Maharashtra,27,Gondia,476,Western Region,Semi-urban,21,447,1009
5409,2021,Maharashtra,27,Gondia,476,Western Region,Urban,31,520,3313
5410,2021,Maharashtra,27,Hingoli,477,Western Region,Rural,27,442,615
5411,2021,Maharashtra,27,Hingoli,477,Western Region,Semi-urban,47,957,2534
5412,2021,Maharashtra,27,Jalgaon,478,Western Region,Rural,115,1348,2660
5413,2021,Maharashtra,27,Jalgaon,478,Western Region,Semi-urban,165,2710,7812
5414,2021,Maharashtra,27,Jalgaon,478,Western Region,Urban,102,1260,10344
5415,2021,Maharashtra,27,Jalna,479,Western Region,Rural,43,851,966
5416,2021,Maharashtra,27,Jalna,479,Western Region,Semi-urban,38,914,1566
5417,2021,Maharashtra,27,Jalna,479,Western Region,Urban,38,627,3327
5418,2021,Maharashtra,27,Kolhapur,480,Western Region,Rural,175,1813,3847
5419,2021,Maharashtra,27,Kolhapur,480,Western Region,Semi-urban,130,1729,5401
5420,2021,Maharashtra,27,Kolhapur,480,Western Region,Urban,179,2021,16158
5421,2021,Maharashtra,27,Latur,481,Western Region,Rural,62,818,1447
5422,2021,Maharashtra,27,Latur,481,Western Region,Semi-urban,46,990,2525
5423,2021,Maharashtra,27,Latur,481,Western Region,Urban,74,1122,6593
5424,2021,Maharashtra,27,Mumbai,482,Western Region,Metropolitan,1104,17672,1338896
5425,2021,Maharashtra,27,Mumbai Suburban,483,Western Region,Metropolitan,1480,51073,732672
5426,2021,Maharashtra,27,Nagpur,484,Western Region,Rural,159,1581,6000
5427,2021,Maharashtra,27,Nagpur,484,Western Region,Semi-urban,140,1710,7459
5428,2021,Maharashtra,27,Nagpur,484,Western Region,Metropolitan,473,5775,76909
5429,2021,Maharashtra,27,Nanded,485,Western Region,Rural,78,1249,1906
5430,2021,Maharashtra,27,Nanded,485,Western Region,Semi-urban,61,1692,3600
5431,2021,Maharashtra,27,Nanded,485,Western Region,Urban,74,1105,7709
5432,2021,Maharashtra,27,Nandurbar,486,Western Region,Rural,36,938,823
5433,2021,Maharashtra,27,Nandurbar,486,Western Region,Semi-urban,23,697,1875
5434,2021,Maharashtra,27,Nandurbar,486,Western Region,Urban,19,356,2134
5435,2021,Maharashtra,27,Nashik,487,Western Region,Rural,191,2347,6503
5436,2021,Maharashtra,27,Nashik,487,Western Region,Semi-urban,192,2723,12522
5437,2021,Maharashtra,27,Nashik,487,Western Region,Urban,25,611,2235
5438,2021,Maharashtra,27,Nashik,487,Western Region,Metropolitan,257,3139,36382
5439,2021,Maharashtra,27,Osmanabad,488,Western Region,Rural,46,697,1478
5440,2021,Maharashtra,27,Osmanabad,488,Western Region,Semi-urban,50,1004,3410
5441,2021,Maharashtra,27,Osmanabad,488,Western Region,Urban,25,437,2444
5442,2021,Maharashtra,27,Palghar,665,Western Region,Rural,71,1053,2656
5443,2021,Maharashtra,27,Palghar,665,Western Region,Semi-urban,79,1257,6792
5444,2021,Maharashtra,27,Palghar,665,Western Region,Metropolitan,158,2040,17002
5445,2021,Maharashtra,27,Parbhani,489,Western Region,Rural,36,487,753
5446,2021,Maharashtra,27,Parbhani,489,Western Region,Semi-urban,41,1087,2150
5447,2021,Maharashtra,27,Parbhani,489,Western Region,Urban,36,584,3288
5448,2021,Maharashtra,27,Pune,490,Western Region,Rural,276,2360,11293
5449,2021,Maharashtra,27,Pune,490,Western Region,Semi-urban,333,4382,26828
5450,2021,Maharashtra,27,Pune,490,Western Region,Metropolitan,1118,15456,304459
5451,2021,Maharashtra,27,Raigad,491,Western Region,Rural,196,1747,11884
5452,2021,Maharashtra,27,Raigad,491,Western Region,Semi-urban,166,1784,14975
5453,2021,Maharashtra,27,Raigad,491,Western Region,Urban,104,1081,15853
5454,2021,Maharashtra,27,Ratnagiri,492,Western Region,Rural,147,1461,4367
5455,2021,Maharashtra,27,Ratnagiri,492,Western Region,Semi-urban,108,1143,6868
5456,2021,Maharashtra,27,Sangli,493,Western Region,Rural,108,1037,2340
5457,2021,Maharashtra,27,Sangli,493,Western Region,Semi-urban,110,1609,5481
5458,2021,Maharashtra,27,Sangli,493,Western Region,Urban,87,1207,9073
5459,2021,Maharashtra,27,Satara,494,Western Region,Rural,142,1464,3752
5460,2021,Maharashtra,27,Satara,494,Western Region,Semi-urban,131,1835,7690
5461,2021,Maharashtra,27,Satara,494,Western Region,Urban,59,613,4713
5462,2021,Maharashtra,27,Sindhudurg,495,Western Region,Rural,99,843,3629
5463,2021,Maharashtra,27,Sindhudurg,495,Western Region,Semi-urban,60,615,3373
5464,2021,Maharashtra,27,Solapur,496,Western Region,Rural,145,1753,3707
5465,2021,Maharashtra,27,Solapur,496,Western Region,Semi-urban,132,2063,6966
5466,2021,Maharashtra,27,Solapur,496,Western Region,Urban,128,2062,11416
5467,2021,Maharashtra,27,Thane,497,Western Region,Rural,58,587,1723
5468,2021,Maharashtra,27,Thane,497,Western Region,Semi-urban,44,499,2134
5469,2021,Maharashtra,27,Thane,497,Western Region,Urban,225,3359,29986
5470,2021,Maharashtra,27,Thane,497,Western Region,Metropolitan,804,10077,160241
5471,2021,Maharashtra,27,Wardha,498,Western Region,Rural,62,972,1933
5472,2021,Maharashtra,27,Wardha,498,Western Region,Semi-urban,47,586,2428
5473,2021,Maharashtra,27,Wardha,498,Western Region,Urban,58,766,4923
5474,2021,Maharashtra,27,Washim,499,Western Region,Rural,30,404,556
5475,2021,Maharashtra,27,Washim,499,Western Region,Semi-urban,59,918,2601
5476,2021,Maharashtra,27,Yavatmal,500,Western Region,Rural,78,1185,1917
5477,2021,Maharashtra,27,Yavatmal,500,Western Region,Semi-urban,96,1714,5025
5500,2021,Manipur,14,Bishnupur,252,North Eastern Region,Rural,3,37,13
5501,2021,Manipur,14,Bishnupur,252,North Eastern Region,Semi-urban,13,213,245
5502,2021,Manipur,14,Chandel,253,North Eastern Region,Rural,4,46,132
5503,2021,Manipur,14,Churachandpur,254,North Eastern Region,Rural,15,281,808
5504,2021,Manipur,14,Imphal East,255,North Eastern Region,Rural,21,278,782
5505,2021,Manipur,14,Imphal East,255,North Eastern Region,Urban,10,165,1591
5506,2021,Manipur,14,Imphal West,256,North Eastern Region,Rural,10,126,482
5507,2021,Manipur,14,Imphal West,256,North Eastern Region,Semi-urban,3,79,230
5508,2021,Manipur,14,Imphal West,256,North Eastern Region,Urban,55,743,6226
5509,2021,Manipur,14,Jiribam,713,North Eastern Region,Rural,3,47,67
5510,2021,Manipur,14,Kakching,711,North Eastern Region,Semi-urban,7,169,128
5511,2021,Manipur,14,Kangpokpi,712,North Eastern Region,Rural,5,88,213
5512,2021,Manipur,14,Noney,714,North Eastern Region,Rural,4,25,25
5513,2021,Manipur,14,Senapati,257,North Eastern Region,Rural,15,178,440
5514,2021,Manipur,14,Tamenglong,258,North Eastern Region,Semi-urban,3,49,132
5515,2021,Manipur,14,Tengnoupal,716,North Eastern Region,Rural,3,29,48
5516,2021,Manipur,14,Tengnoupal,716,North Eastern Region,Semi-urban,4,26,64
5517,2021,Manipur,14,Thoubal,259,North Eastern Region,Rural,6,102,61
7636,2020,Chhattisgarh,22,Durg,378,Central Region,Rural,61,614,1314
7637,2020,Chhattisgarh,22,Durg,378,Central Region,Semi-urban,29,396,1293
7638,2020,Chhattisgarh,22,Durg,378,Central Region,Urban,178,2349,17989
7639,2020,Chhattisgarh,22,Gariyaband,645,Central Region,Rural,23,505,447
7640,2020,Chhattisgarh,22,Gariyaband,645,Central Region,Semi-urban,24,304,703
7641,2020,Chhattisgarh,22,Gaurella Pendra Marwahi,734,Central Region,Rural,7,187,227
7642,2020,Chhattisgarh,22,Gaurella Pendra Marwahi,734,Central Region,Semi-urban,12,286,545
7643,2020,Chhattisgarh,22,Janjgir-Champa,379,Central Region,Rural,76,1418,2115
7644,2020,Chhattisgarh,22,Janjgir-Champa,379,Central Region,Semi-urban,64,969,3371
7645,2020,Chhattisgarh,22,Jashpur,380,Central Region,Rural,35,614,955
7646,2020,Chhattisgarh,22,Jashpur,380,Central Region,Semi-urban,34,623,1730
7647,2020,Chhattisgarh,22,Kabirdham,382,Central Region,Rural,26,555,427
7648,2020,Chhattisgarh,22,Kabirdham,382,Central Region,Semi-urban,35,859,1289
7649,2020,Chhattisgarh,22,Kondagaon,643,Central Region,Rural,22,391,346
7650,2020,Chhattisgarh,22,Kondagaon,643,Central Region,Semi-urban,22,364,1101
7651,2020,Chhattisgarh,22,Korba,383,Central Region,Rural,39,699,1561
7652,2020,Chhattisgarh,22,Korba,383,Central Region,Semi-urban,17,340,1387
7653,2020,Chhattisgarh,22,Korba,383,Central Region,Urban,57,858,5497
7654,2020,Chhattisgarh,22,Korea,384,Central Region,Rural,29,478,939
7655,2020,Chhattisgarh,22,Korea,384,Central Region,Semi-urban,48,549,3547
7656,2020,Chhattisgarh,22,Mahasamund,385,Central Region,Rural,45,737,719
7657,2020,Chhattisgarh,22,Mahasamund,385,Central Region,Semi-urban,64,954,1978
7658,2020,Chhattisgarh,22,Mungeli,647,Central Region,Rural,18,457,451
7659,2020,Chhattisgarh,22,Mungeli,647,Central Region,Semi-urban,23,502,808
7660,2020,Chhattisgarh,22,Narayanpur,637,Central Region,Rural,7,47,47
7661,2020,Chhattisgarh,22,Narayanpur,637,Central Region,Semi-urban,9,121,467
7662,2020,Chhattisgarh,22,Raigarh,386,Central Region,Rural,71,1173,2298
7663,2020,Chhattisgarh,22,Raigarh,386,Central Region,Semi-urban,35,603,1626
7664,2020,Chhattisgarh,22,Raigarh,386,Central Region,Urban,50,620,3738
7665,2020,Chhattisgarh,22,Raipur,387,Central Region,Rural,77,804,2630
7666,2020,Chhattisgarh,22,Raipur,387,Central Region,Semi-urban,61,778,2306
7667,2020,Chhattisgarh,22,Raipur,387,Central Region,Metropolitan,348,2955,41271
7668,2020,Chhattisgarh,22,Rajnandgaon,388,Central Region,Rural,76,1207,1359
7669,2020,Chhattisgarh,22,Rajnandgaon,388,Central Region,Semi-urban,29,611,1221
7670,2020,Chhattisgarh,22,Rajnandgaon,388,Central Region,Urban,40,615,2925
7671,2020,Chhattisgarh,22,Sukma,642,Central Region,Rural,18,168,242
7672,2020,Chhattisgarh,22,Sukma,642,Central Region,Semi-urban,4,87,453
7673,2020,Chhattisgarh,22,Surajpur,648,Central Region,Rural,51,879,1555
7674,2020,Chhattisgarh,22,Surajpur,648,Central Region,Semi-urban,20,232,1605
7675,2020,Chhattisgarh,22,Surguja,389,Central Region,Rural,48,992,1513
7676,2020,Chhattisgarh,22,Surguja,389,Central Region,Urban,41,505,3357
7677,2020,Chhattisgarh,22,Kanker,381,Central Region,Rural,37,748,1103
7678,2020,Chhattisgarh,22,Kanker,381,Central Region,Semi-urban,31,480,1285
7708,2020,Delhi,7,Central,77,Northern Region,Metropolitan,453,5918,199360
7710,2020,Delhi,7,East,78,Northern Region,Metropolitan,229,3630,49063
7712,2020,Delhi,7,New Delhi,79,Northern Region,Semi-urban,11,165,1312
7713,2020,Delhi,7,New Delhi,79,Northern Region,Metropolitan,738,8532,437482
7714,2020,Delhi,7,North,80,Northern Region,Rural,22,230,2276
7715,2020,Delhi,7,North,80,Northern Region,Semi-urban,21,299,1689
7716,2020,Delhi,7,North,80,Northern Region,Metropolitan,215,3013,41406
7717,2020,Delhi,7,North East,81,Northern Region,Rural,8,195,813
7718,2020,Delhi,7,North East,81,Northern Region,Urban,10,227,1701
7719,2020,Delhi,7,North East,81,Northern Region,Metropolitan,53,1261,7210
7720,2020,Delhi,7,North West,82,Northern Region,Rural,13,138,795
7721,2020,Delhi,7,North West,82,Northern Region,Semi-urban,19,317,2107
7722,2020,Delhi,7,North West,82,Northern Region,Urban,21,356,3274
7723,2020,Delhi,7,North West,82,Northern Region,Metropolitan,305,3947,50236
7724,2020,Delhi,7,Shahdara,671,Northern Region,Metropolitan,124,2464,24049
7725,2020,Delhi,7,South,83,Northern Region,Rural,8,157,1237
7726,2020,Delhi,7,South,83,Northern Region,Semi-urban,20,327,3060
7727,2020,Delhi,7,South,83,Northern Region,Metropolitan,363,4804,136736
7728,2020,Delhi,7,South East,670,Northern Region,Semi-urban,13,250,1881
7729,2020,Delhi,7,South East,670,Northern Region,Metropolitan,298,4538,91793
7730,2020,Delhi,7,South West,84,Northern Region,Rural,27,287,1887
7731,2020,Delhi,7,South West,84,Northern Region,Semi-urban,27,455,6887
7732,2020,Delhi,7,South West,84,Northern Region,Metropolitan,281,3880,69011
7733,2020,Delhi,7,West,85,Northern Region,Rural,5,68,636
7734,2020,Delhi,7,West,85,Northern Region,Semi-urban,7,91,520
7735,2020,Delhi,7,West,85,Northern Region,Metropolitan,514,7374,93159
7740,2020,Goa,30,North Goa,551,Western Region,Rural,162,1184,10266
7741,2020,Goa,30,North Goa,551,Western Region,Semi-urban,247,2122,33825
7742,2020,Goa,30,South Goa,552,Western Region,Rural,113,819,7858
7836,2020,Gujarat,24,Ahmadabad,438,Western Region,Rural,90,687,2187
7837,2020,Gujarat,24,Ahmadabad,438,Western Region,Semi-urban,137,1375,7564
7838,2020,Gujarat,24,Ahmadabad,438,Western Region,Metropolitan,1193,13985,196020
7839,2020,Gujarat,24,Amreli,439,Western Region,Rural,70,615,1528
7840,2020,Gujarat,24,Amreli,439,Western Region,Semi-urban,59,868,3199
7841,2020,Gujarat,24,Amreli,439,Western Region,Urban,36,339,2136
7842,2020,Gujarat,24,Anand,440,Western Region,Rural,125,1237,5128
7843,2020,Gujarat,24,Anand,440,Western Region,Semi-urban,169,2165,13293
